Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location,Zip Codes
1608,UMCP - SBARRO'S,College/University,01/22/2015 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1610,UMCP - STAMP UNION CATERING KITCHEN,College/University,05/14/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2150,Days Inn/Howard Johnson Inn,Hotel,06/11/2018 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,9113 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Pradeep Patel,Food Establishments,POINT (-76.930317 39.004688),15305
1146,PIZZA HUT 23538,Full Service,01/23/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,9015 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,DONALD HARTY,Food Establishments,POINT (-76.931327 38.999878),15305
1152,PIZZA KINGDOM,Carry-out,08/17/2012 12:00:00 AM,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792),15305
1607,UMCP - SALADWORKS,College/University,10/12/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,DOO SEOK JANG,Food Establishments,POINT (-76.948226 38.984828),15306
1635,WASABI BISTRO,Full Service,02/05/2018 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4505 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,SONNY LEE,Food Establishments,POINT (-76.937318 38.981986),15305
1157,PLATO'S DINER,N/A,06/05/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Food Complaint,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263),15305
1835,DOMINO'S PIZZA 4649,Carry-out,12/16/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7312 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,MARY LYNNE CARRAWAY,Food Establishments,POINT (-76.937981 38.979989),15305
2165,THE BOARD AND BREW,Full Service,08/08/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Brian Mcclimens,Food Establishments,POINT (-76.933738 38.991271),15305
1602,UMCP - GOSSETT FIELD HOUSE,College/University,11/18/2015 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1810,COLLEGE PARK YOUTH CENTER,After School Supper Program,12/20/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,4912 NANTUCKET RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ANICA O'NEIL,Food Establishments,POINT (-76.921473 39.01676),15305
1597,UMCP - CHICK-FIL-A,College/University,02/07/2013 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2100,PAINT BRANCH GOLF COMPLEX,Snack Bar/Concession Stand,06/20/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4690 UNIVERSITY BLVD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,STEVE CARTER,Food Establishments,POINT (-76.93444 39.001406),15305
2024,MCDONALDS,Fast Food,12/19/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,8301 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Change Of Ownership,LUIS GAVIGNANO,Food Establishments,POINT (-76.933348 38.992162),15305
1611,UMCP - SUBWAY,College/University,06/25/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Re-inspection,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
1593,UMCP - 251 NORTH,College/University,12/12/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1387,BALKONIE RESTAURANT GROUP LLC,Full Service,02/23/2017 12:00:00 AM,------,COLLEGE PARK,MD,20740,6323 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,SIL MUDSI,Food Establishments,POINT (-76.902968 38.996357),15305
1551,THE JERK PIT,Full Service,01/09/2012 12:00:00 AM,------,COLLEGE PARK,MD,20740,9078 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,LISA ROSE,Food Establishments,POINT (-76.930788 39.002645),15305
1598,UMCP - XFINITY CENTER - COMMISSARY,College/University,11/03/2015 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Pre-Opening Inspection,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1612,UMCP - TACO BELL ENGINEERING,College/University,04/14/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2139,POTBELLY SANDWICH WORKS,Fast Food,05/12/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579),15305
1905,FISHNET RESTAURANT,Full Service,12/11/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,5010 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,FERHAT YALCIN,Food Establishments,POINT (-76.925923 38.994736),15305
1604,UMCP - MULLIGANS GRILL,College/University,03/07/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
1618,CARIBBEAN COVE LLC,Carry-out,04/25/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9348 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,PAUL HANNAM,Food Establishments,POINT (-76.938237 39.018861),15305
1487,SWEETGREEN COLLEGE PARK,Full Service,03/24/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8300 BALTIMORE AVE,101,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,NICOLAS JAMMET,Food Establishments,POINT (-76.933236 38.992418),15305
1206,PUPUSERIA LA FAMILIAR,Full Service,06/21/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136),15305
1603,UMCP - MARYLAND FOOD COLLECTIVE,College/University,10/24/2012 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Johnson Cadet,Food Establishments,POINT (-76.948226 38.984828),15306
1304,SAKURA SEAFOOD BUFFET,Full Service,11/16/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,9031 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,ZHONG WANG,Food Establishments,POINT (-76.931224 39.000768),15305
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,11/25/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Vipul Patel,Food Establishments,POINT (-76.932487 38.994112),15305
1155,PIZZA ROMA,Full Service,03/05/2019 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,9805 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ABDUL BAIG,Food Establishments,POINT (-76.921484 39.013598),15305
1552,NU VEGAN CAFE & CATERING,Full Service,10/05/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271),15305
1606,UMCP - PANDA EXPRESS - SUSHI KIOSK 802,College/University,02/08/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,PEGGY CHERNG,Food Establishments,POINT (-76.948226 38.984828),15306
1806,COLD STONE CREAMERY,Fast Food,08/01/2019 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7314 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,SADDA PALLAVI,Food Establishments,POINT (-76.937981 38.980019),15305
1972,JIMMY JOHN'S,Fast Food,10/23/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,7410 BALTIMORE AVE,A,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Monitoring,F CLARKE WILLIAMS,Food Establishments,POINT (-76.937977 38.98125),15305
2104,PAPA JOHNS 245,Carry-out,02/06/2018 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4509 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Annie Berkovicz,Food Establishments,POINT (-76.937072 38.981957),15305
1387,BALKONIE RESTAURANT GROUP LLC,Full Service,01/11/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,6323 GREENBELT RD,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Monitoring,SIL MUDSI,Food Establishments,POINT (-76.902968 38.996357),15305
1594,UMCP - ADELE'S 1236,College/University,10/19/2015 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
2155,RITA'S COLLEGE PARK,Ice Cream,06/03/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785),15305
1595,UMCP - APPLAUSE CAFE 8575,College/University,02/04/2016 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2024,MCDONALDS,Fast Food,10/13/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8301 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,LUIS GAVIGNANO,Food Establishments,POINT (-76.933348 38.992162),15305
1683,YUM'S EXPRESS,Carry-out,04/13/2012 12:00:00 AM,------,COLLEGE PARK,MD,20740,4746 CHERRY HILL RD,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,CHENG ZHENG,Food Establishments,POINT (-76.928742 39.014955),15305
1605,UMCP - PANDA EXPRESS 802,College/University,04/29/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,PEGGY CHERNG,Food Establishments,POINT (-76.948226 38.984828),15306
1806,COLD STONE CREAMERY,Fast Food,02/03/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,7314 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,SADDA PALLAVI,Food Establishments,POINT (-76.937981 38.980019),15305
1596,UMCP - MD STADIUM TYSER TOWER PRESS BOX,College/University,09/06/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Pre-Opening Inspection,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
2104,PAPA JOHNS 245,Carry-out,09/17/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4509 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Annie Berkovicz,Food Establishments,POINT (-76.937072 38.981957),15305
1482,SUSHI AVENUE (INSIDE SHOPPERS MARKET),N/A,10/17/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,4720 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,NAY HLA,Food Establishments,POINT (-76.929323 39.01532),15305
1609,UMCP - SOUTH CAMPUS DINING HALL,College/University,08/30/2017 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
1123,PHO THOM RESTAURANT,Full Service,02/14/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7313 BALTIMORE AVE,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Single Foodborne Illness,Ha Tran,Food Establishments,POINT (-76.93784 38.979746),15305
1146,PIZZA HUT 23538,Full Service,08/31/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,9015 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,DONALD HARTY,Food Establishments,POINT (-76.931327 38.999878),15305
1601,UMCP - ELLICOTT DINING HALL,College/University,03/10/2014 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
1121,PHO D'LITE,Full Service,07/06/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8147 BALTIMORE AVE,A & B,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,JENNIFER YAU,Food Establishments,POINT (-76.93367 38.991425),15305
1683,YUM'S EXPRESS,Carry-out,11/28/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4746 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,CHENG ZHENG,Food Establishments,POINT (-76.928742 39.014955),15305
1598,UMCP - XFINITY CENTER - COMMISSARY,College/University,12/06/2014 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1532,TEN REN'S TEA TIME,Full Service,06/24/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7418 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,YAO-TSUNG LIU,Food Establishments,POINT (-76.937978 38.981327),15305
1157,PLATO'S DINER,N/A,02/11/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,7150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,TONY AKARAS,Food Establishments,POINT (-76.937983 38.978263),15305
1597,UMCP - CHICK-FIL-A,College/University,09/07/2011 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2155,RITA'S COLLEGE PARK,Ice Cream,09/20/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785),15305
1606,UMCP - PANDA EXPRESS - SUSHI KIOSK 802,College/University,12/08/2014 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,PEGGY CHERNG,Food Establishments,POINT (-76.948226 38.984828),15306
1906,PLAYA BOWLS,Full Service,03/01/2017 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,7417 BALTIMORE AVE,A,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,DUSTIN MUSHINSKI,Food Establishments,POINT (-76.937836 38.981617),15305
2051,MCDONALDS 943,Fast Food,03/19/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,6219 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,DAVID RARDIN,Food Establishments,POINT (-76.905427 38.996749),15305
1137,PIZZA BOLIS,Carry-out,10/25/2016 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8147 BALTIMORE AVE,G,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,MUMTAZ GHANI,Food Establishments,POINT (-76.93367 38.991425),15305
1595,UMCP - APPLAUSE CAFE 8575,College/University,10/24/2012 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1597,UMCP - CHICK-FIL-A,College/University,03/12/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
