id,name,categories,transactions,price,rating,review_count,location,phone
sInfSiQNasOlC_i4KMznKg,Angelico Pizzeria,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",$$,3.5,104,"{'address1': '7311 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['7311 Georgia Ave NW', 'Washington, DC 20012']}",+12022489111
7Yaq78ESYMvoilKCjuqagw,Pupuseria El Comalito,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",['delivery'],$,3.0,95,"{'address1': '6100 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'Riverdale Park', 'zip_code': '20737', 'country': 'US', 'state': 'MD', 'display_address': ['6100 Baltimore Ave', 'Riverdale Park, MD 20737']}",+13018644600
2zPLTD1C7oxZiie_lxLdUg,El Sombrerito Tex Mex,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",['delivery'],$$,4.0,34,"{'address1': '11510 Baltimore Ave', 'address2': None, 'address3': None, 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['11510 Baltimore Ave', 'Beltsville, MD 20705']}",+13019312223
BwpMPsnE9XJnjhucvPtYng,Horace & Dickies,"[{'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",$$,3.0,132,"{'address1': '6912 4th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['6912 4th St NW', 'Washington, DC 20012']}",+12022484265
lTSMSMCub_eHSvHHgShi1A,Five Guys,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",['delivery'],$,3.5,40,"{'address1': '8863 Greenbelt Rd', 'address2': '', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['8863 Greenbelt Rd', 'Greenbelt, MD 20770']}",+13015529522
fymYlS4WH7itK24Z_giPkA,sweetFrog Premium Frozen Yogurt,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","['pickup', 'delivery']",$,3.5,39,"{'address1': '11211-A New Hampshire Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['11211-A New Hampshire Ave', 'Silver Spring, MD 20904']}",+13013280457
3bJYX6KvaIQbfstrynY_oA,Sunrise Cafe,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],,5.0,9,"{'address1': '11720 Beltsville Dr', 'address2': 'Ste 150', 'address3': None, 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['11720 Beltsville Dr', 'Ste 150', 'Beltsville, MD 20705']}",+13015722532
9QgS6vKdLqZyVC_M4_RHDA,Teriyaki Express,"[{'alias': 'japanese', 'title': 'Japanese'}]",['delivery'],$,4.0,15,"{'address1': '1425 University Bvld E', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20783', 'country': 'US', 'state': 'MD', 'display_address': ['1425 University Bvld E', 'Hyattsville, MD 20783']}",+13014081011
enJGxB4UTB_NxT-Q7fkB9A,Howard China,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],$,3.5,77,"{'address1': '2827 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2827 Georgia Ave NW', 'Washington, DC 20001']}",+12023329461
XEON_3wKWtnFHDJIcoUVFg,Jamaica Gee's,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'lounges', 'title': 'Lounges'}]","['pickup', 'delivery']",$$,3.5,71,"{'address1': '3415 52nd Ave', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['3415 52nd Ave', 'Hyattsville, MD 20781']}",+13017794330
mG9twA2NHg210sZ9MLRd7A,Pho 301 Restaurant,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",[],$,3.5,30,"{'address1': '1425 University Blvd', 'address2': 'Ste 167', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20783', 'country': 'US', 'state': 'MD', 'display_address': ['1425 University Blvd', 'Ste 167', 'Hyattsville, MD 20783']}",+13014348020
BM1cqBWyKhUITejS6LzSzA,Unido,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",[],,4.0,12,"{'address1': '908 W St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['908 W St NW', 'Washington, DC 20001']}",
ufmqfEYpYNGIu-MuyPZHbA,The Fire Museum of Maryland,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'historicaltours', 'title': 'Historical Tours'}]",[],,5.0,10,"{'address1': '1301 York Rd', 'address2': '', 'address3': '', 'city': 'Lutherville', 'zip_code': '21093', 'country': 'US', 'state': 'MD', 'display_address': ['1301 York Rd', 'Lutherville, MD 21093']}",+14103217500
Ff_xM78d7-A70AdJ92phIw,Curzi's Seafood,"[{'alias': 'dominican', 'title': 'Dominican'}]",['delivery'],,4.0,12,"{'address1': '3006 Hamilton St', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20782', 'country': 'US', 'state': 'MD', 'display_address': ['3006 Hamilton St', 'Hyattsville, MD 20782']}",+13015592333
yC6j0c88mXYUm6p0d0fg1A,Panera Bread,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]","['pickup', 'delivery']",$,3.0,128,"{'address1': '12285 Tech Road', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['12285 Tech Road', 'Silver Spring, MD 20904']}",+13016807940
MGoCFexyjX-8JTqa_7bgxg,La Bamba Restaurant,"[{'alias': 'latin', 'title': 'Latin American'}]","['pickup', 'delivery']",$,3.5,44,"{'address1': '8241 Georgia Ave', 'address2': 'Ste 201', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8241 Georgia Ave', 'Ste 201', 'Silver Spring, MD 20910']}",+13015893712
30LIzU5gmjJ8EqQPaqRNCQ,DC Charbroiled Chicken & Grill,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",['delivery'],,3.5,26,"{'address1': '3751 Bladensburg Rd', 'address2': '', 'address3': None, 'city': 'Colmar Manor', 'zip_code': '20722', 'country': 'US', 'state': 'MD', 'display_address': ['3751 Bladensburg Rd', 'Colmar Manor, MD 20722']}",+13012776059
PSDlRB0mHqJK41Z0N8e9iw,The Raven Grill,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",['delivery'],$,4.0,143,"{'address1': '3125 Mt Pleasant Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3125 Mt Pleasant Ave NW', 'Washington, DC 20010']}",+12023878411
yamZAA98FmNGqkWQ8FTewA,Crab World Seafood Restaurant,"[{'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",,4.0,12,"{'address1': '6450 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['6450 Georgia Ave NW', 'Washington, DC 20012']}",+12027232356
ciDePjSj38rK6lFh-0KciQ,Salt and Pepper Grill II,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}]","['pickup', 'delivery']",$$,3.5,84,"{'address1': '3925 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['3925 14th St NW', 'Washington, DC 20011']}",+12027230404
_asZ8vYx6BSYrmA1k1qeXA,Chick-fil-A,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'salad', 'title': 'Salad'}]",[],$,3.5,101,"{'address1': '3100 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3100 14th St NW', 'Washington, DC 20010']}",+12029863290
6A64YPDd83_aiXKJMNp-Vw,El Dorado Bread Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",$$,4.5,17,"{'address1': '6209 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['6209 Georgia Ave NW', 'Washington, DC 20011']}",+12027221440
eir-5WCQdxnFCBSZDYB2sA,Golden House,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]","['pickup', 'delivery']",$,3.5,105,"{'address1': '8200 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8200 Georgia Ave', 'Silver Spring, MD 20910']}",+13014958888
f8yhqmQvqTD7B7ygqWkPKw,El Pollo Sabroso,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'tacos', 'title': 'Tacos'}]","['pickup', 'delivery']",$,3.5,103,"{'address1': '1434 Park Rd NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1434 Park Rd NW', 'Washington, DC 20010']}",+12029860022
CvS0dri0PsrPRNyx4Qw8dA,La Chocita,"[{'alias': 'tacos', 'title': 'Tacos'}]",['delivery'],,3.5,25,"{'address1': '4800 Annapolis Rd', 'address2': '', 'address3': None, 'city': 'Bladensburg', 'zip_code': '20710', 'country': 'US', 'state': 'MD', 'display_address': ['4800 Annapolis Rd', 'Bladensburg, MD 20710']}",+13012770155
maD2xAhTwjEyfDD5dbv9pg,Little Vietnam,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",[],,4.5,11,"{'address1': '828 Upshur St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['828 Upshur St NW', 'Washington, DC 20011']}",
9SZcJ4n55gGWcDs0K7M1-g,Main Street Pearl ,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'kombucha', 'title': 'Kombucha'}]","['pickup', 'delivery']",,4.5,12,"{'address1': '7050 Carroll Ave', 'address2': None, 'address3': None, 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['7050 Carroll Ave', 'Takoma Park, MD 20912']}",+13018873129
hzvtVtB3tVnz99lTGF5gAg,Teriyaki Kaizen,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]","['pickup', 'delivery']",,3.5,39,"{'address1': '5501 Baltimore Ave', 'address2': 'Ste 103', 'address3': None, 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['5501 Baltimore Ave', 'Ste 103', 'Hyattsville, MD 20781']}",+13017792820
mMZNz2ZQnEBIFhTGbLmAPQ,Fidel’s Peruvian Chicken,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",[],$$,4.0,35,"{'address1': '13439 New Hampshire Ave', 'address2': '', 'address3': None, 'city': 'Colesville', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['13439 New Hampshire Ave', 'Colesville, MD 20904']}",+13018479156
fdulhOXswyY1gdBKA7rhnQ,Tomoka Coffee,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",[],,4.0,16,"{'address1': '7711 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['7711 Georgia Ave NW', 'Washington, DC 20012']}",
slBC7T1RFI5z12LfCBFszg,Uptown Bakers,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",[],$,4.5,10,"{'address1': '5335 Kilmer Pl', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['5335 Kilmer Pl', 'Hyattsville, MD 20781']}",+13018641500
DQYryGQa7kORdv0J9rWmWg,Ben Yehuda Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'salad', 'title': 'Salad'}]","['pickup', 'delivery']",$,3.5,64,"{'address1': '1370B Lamberton Dr', 'address2': '', 'address3': 'Kemp Mill Shopping Ctr', 'city': 'Silver Spring', 'zip_code': '20902', 'country': 'US', 'state': 'MD', 'display_address': ['1370B Lamberton Dr', 'Kemp Mill Shopping Ctr', 'Silver Spring, MD 20902']}",+13016818900
E6qScrOSE5-Uu9xtj4CVbw,Little Home Deli,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],$,4.5,28,"{'address1': '8403 Colesville Rd', 'address2': 'Ste 175', 'address3': 'Metro Plaza II', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8403 Colesville Rd', 'Ste 175', 'Metro Plaza II', 'Silver Spring, MD 20910']}",+13015870375
7SzkpXtiJBrW1b-Vh-zkMA,Jersey Mike's Subs,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","['pickup', 'delivery']",$,3.5,121,"{'address1': '13600 Baltimore Ave', 'address2': 'Ste 301', 'address3': '', 'city': 'Laurel', 'zip_code': '20707', 'country': 'US', 'state': 'MD', 'display_address': ['13600 Baltimore Ave', 'Ste 301', 'Laurel, MD 20707']}",+13014906969
NhieHgrcjEKogMrCQm6Iig,BBQ Craft - Korean BBQ,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",[],$,4.5,15,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['Washington, DC 20009']}",+17032499191
e9nL8elfHCES-S0pFPDESQ,Tempoo Restaurant,"[{'alias': 'african', 'title': 'African'}]",['delivery'],,5.0,12,"{'address1': '9424 Annapolis Rd W', 'address2': '', 'address3': 'Lanham', 'city': 'Lanham', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['9424 Annapolis Rd W', 'Lanham', 'Lanham, MD 20706']}",+12405359729
R2V7nUO5mjQfWmEG48Fzhw,Chicken Loco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",['delivery'],$,3.5,23,"{'address1': '8523 Piney Branch Rd', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20901', 'country': 'US', 'state': 'MD', 'display_address': ['8523 Piney Branch Rd', 'Silver Spring, MD 20901']}",+13013264838
HhuUzxlfbQve-tOwRAALlQ,Ellsworth Park,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",[],,3.5,25,"{'address1': '621 Ellsworth Dr', 'address2': '', 'address3': None, 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['621 Ellsworth Dr', 'Silver Spring, MD 20910']}",+13016502600
1Squa10kKVdgdWyqyEC54A,Supreme Barbeque | aunteaboba,"[{'alias': 'bbq', 'title': 'Barbeque'}]",[],$$,3.0,101,"{'address1': '9448 Lanham Severn Rd', 'address2': '', 'address3': '', 'city': 'Lanham', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['9448 Lanham Severn Rd', 'Lanham, MD 20706']}",+13015771322
MsLZVkF3fS7Z2c_VT2dlig,Three Brothers Italian Restaurant,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",$,3.0,87,"{'address1': '13600 Baltimore Ave', 'address2': 'Ste 210', 'address3': '', 'city': 'Laurel', 'zip_code': '20707', 'country': 'US', 'state': 'MD', 'display_address': ['13600 Baltimore Ave', 'Ste 210', 'Laurel, MD 20707']}",+13013178888
2-52e2G_56eGFBAyJvyL8A,Pupuseria Olocuilta,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",['delivery'],$,3.5,26,"{'address1': '10401 Ewing Rd', 'address2': '', 'address3': '', 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['10401 Ewing Rd', 'Beltsville, MD 20705']}",+12405424652
ZZ0apHDYmI0Ra9_k6gruXw,Eat Well Juice Bar,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",,5.0,10,"{'address1': '2608 Georgia Ave', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2608 Georgia Ave', 'Washington, DC 20001']}",
6DjfZNuWgDfPf_aRMDwaqQ,Mi Casita Bakery and Deli,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",$,4.0,32,"{'address1': '3429 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3429 14th St NW', 'Washington, DC 20010']}",+12028173473
S8e_LEn0q4pRV2Z_WvPEFw,Red Lobster,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","['delivery', 'pickup']",$$,2.5,159,"{'address1': '8905 Annapolis Rd', 'address2': '', 'address3': '', 'city': 'Lanham', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['8905 Annapolis Rd', 'Lanham, MD 20706']}",+13014594494
eJXGUXOxPMfIiXAXaWSPFw,Olivia's View,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",[],$$,4.0,9,"{'address1': '8229 Georgia Ave', 'address2': '', 'address3': 'The Society Restaurant & Lounge', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8229 Georgia Ave', 'The Society Restaurant & Lounge', 'Silver Spring, MD 20910']}",+13015658864
b6RckZ-YFWzXRa0NLy5FOQ,Dunkin',"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],$,3.0,24,"{'address1': '5900 Greenbelt Rd', 'address2': '', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['5900 Greenbelt Rd', 'Greenbelt, MD 20770']}",+12407369293
iZdhRmpsg9fNddI24FJRkA,King Pollo,"[{'alias': 'latin', 'title': 'Latin American'}]","['delivery', 'pickup']",$,3.5,40,"{'address1': '8321 Annapolis Rd', 'address2': '', 'address3': '', 'city': 'New Carrollton', 'zip_code': '20784', 'country': 'US', 'state': 'MD', 'display_address': ['8321 Annapolis Rd', 'New Carrollton, MD 20784']}",+13013062012
6mtcEZnmMths4CtzssomBA,Ledo Pizza,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",[],$$,3.0,36,"{'address1': '9454 Lanham Severn Rd', 'address2': '', 'address3': '', 'city': 'Lanham', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['9454 Lanham Severn Rd', 'Lanham, MD 20706']}",+13015775550
f0sm2EkMWXfXboTKdRenIg,Sligo Creek Park,"[{'alias': 'parks', 'title': 'Parks'}]",[],,4.5,18,"{'address1': 'Sligo Creek Pkwy', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20901', 'country': 'US', 'state': 'MD', 'display_address': ['Sligo Creek Pkwy', 'Silver Spring, MD 20901']}",
CNATPQgruDWBVRjXfzT8KQ,The Frenchman,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'french', 'title': 'French'}]",[],$$,4.0,45,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Manassas', 'zip_code': '20110', 'country': 'US', 'state': 'VA', 'display_address': ['Manassas, VA 20110']}",+15714064356
p8BjYRUMH2YrYaXj31aeGg,Jersey Mike's Subs,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",$,3.5,29,"{'address1': '2440 Market St NE', 'address2': 'Ste 903', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['2440 Market St NE', 'Ste 903', 'Washington, DC 20018']}",+12026350320
d-AR3jB7Iwg6hZpUo9AJnw,Champion Grill,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",[],$,3.5,33,"{'address1': '10484 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['10484 Baltimore Ave', 'Beltsville, MD 20705']}",+13019375577
C_DBqeJPyel3eyvPLL8qSQ,Tokyo In The City,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",[],$$,3.5,109,"{'address1': '17th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['17th St NW', 'Washington, DC 20011']}",+15712426721
phTubfGOlWwrVCU3BeXgvA,Teppanyaki Grill & Buffet,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",[],$,3.0,171,"{'address1': '9345 Annapolis Rd', 'address2': '', 'address3': '', 'city': 'Lanham', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['9345 Annapolis Rd', 'Lanham, MD 20706']}",+13014595555
DPyb9GCRHd_9fSa-BwenBQ,Mid Atlantic Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",$$,3.5,72,"{'address1': '8333 Annapolis Rd', 'address2': '', 'address3': '', 'city': 'New Carrollton', 'zip_code': '20784', 'country': 'US', 'state': 'MD', 'display_address': ['8333 Annapolis Rd', 'New Carrollton, MD 20784']}",+13015778005
EaDgiQhzMEVGOlG6GjbVmQ,Atlantic Carry Out,"[{'alias': 'seafood', 'title': 'Seafood'}]",[],$,4.5,10,"{'address1': '7932 Johnson Ave', 'address2': '', 'address3': '', 'city': 'Glenarden', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['7932 Johnson Ave', 'Glenarden, MD 20706']}",
kQAMIizc2_HKHXBY9GYqIg,Wing Wah,"[{'alias': 'chinese', 'title': 'Chinese'}]","['delivery', 'pickup']",$,3.5,83,"{'address1': '41 Randolph Rd', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['41 Randolph Rd', 'Silver Spring, MD 20904']}",+13019890100
pYmAuLWngPJtSNaJ9MII4g,Nando's Peri-Peri,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'southafrican', 'title': 'South African'}, {'alias': 'portuguese', 'title': 'Portuguese'}]","['delivery', 'pickup']",,3.0,50,"{'address1': '2700 Campus Way N', 'address2': 'Ste 105', 'address3': None, 'city': 'Lanham', 'zip_code': '20706', 'country': 'US', 'state': 'MD', 'display_address': ['2700 Campus Way N', 'Ste 105', 'Lanham, MD 20706']}",+13013863946
Bch34MLNwW_1STmglykZ_Q,Capital Chicken & Waffles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",[],$,3.0,97,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['Washington, DC 20001']}",+12087792291
U3zfHi5wBcQb_7Z3YdhuHw,Five Guys,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],,4.0,5,"{'address1': '7346 Baltimore Ave', 'address2': None, 'address3': None, 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['7346 Baltimore Ave', 'College Park, MD 20740']}",+12408288515
9EqisqvGZSuHm9AIW_2kCw,Potomac Fish House & Deli,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'seafood', 'title': 'Seafood'}]",['delivery'],$$,3.5,33,"{'address1': '3221 Rhode Island Ave', 'address2': '', 'address3': '', 'city': 'Mount Rainier', 'zip_code': '20712', 'country': 'US', 'state': 'MD', 'display_address': ['3221 Rhode Island Ave', 'Mount Rainier, MD 20712']}",+13018641151
s6Jrle0S4ZWvcI4DAGeUdw,Dunkin',"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",['delivery'],$,2.0,47,"{'address1': '9701 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9701 Baltimore Ave', 'College Park, MD 20740']}",+13012200347
KAAmeLYnbyDg8L0J4kT9Vw,IHOP,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",[],$$,2.0,160,"{'address1': '7405 Greenbelt Rd', 'address2': '', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['7405 Greenbelt Rd', 'Greenbelt, MD 20770']}",+13014861234
AjeVwrGBz0iAbPcM3XjLYQ,Spectrum Lounge,"[{'alias': 'african', 'title': 'African'}, {'alias': 'lounges', 'title': 'Lounges'}]","['delivery', 'pickup']",,3.5,17,"{'address1': '10601 Baltimore Ave', 'address2': None, 'address3': '', 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['10601 Baltimore Ave', 'Beltsville, MD 20705']}",+12402048362
